"gene" "SRR5311879" "SRR5311880" "SRR5311881" "SRR5311882" "SRR5311883" "SRR5311884"
"140" "FBgn0000447" 66.7583099842017 65.8127619572122 62.0578423686291 74.0427599082356 70.1173594974049 68.9805411285431
"141" "FBgn0000448" 4.72200552470069 4.3958656742272 4.39105818028931 4.00760150847778 4.68676399272918 4.67402296210837
"142" "FBgn0000449" 0.527237927047764 0.721012650137059 0.346459264527667 0.402014948789248 0.501981623574844 0.232492970948408
"143" "FBgn0000451" 5.80073551811646 5.07949701430032 6.79342123556527 5.58909666649741 4.9492392747671 4.89313211166285
"144" "FBgn0000454" 151.669084129372 178.187172588533 140.885088702066 175.916456038973 165.958244326593 159.558609513775
"145" "FBgn0000455" 40.2376452782606 40.9118750769115 42.2377158148027 39.8591665627209 40.205807000577 38.7003305838819
"146" "FBgn0000459" 2.145264114428 2.1467437258218 2.04270719292303 2.44488613771116 2.04195282513401 1.64347894083417
"147" "FBgn0000463" 10.4527972395722 11.4056218281875 9.31600693548328 9.35557190357741 8.79640637912446 9.0222539739795
"148" "FBgn0000464" 10.6031687787764 10.5832734557227 9.53918839211584 11.7440911443959 13.0018259129069 10.494401306838
"149" "FBgn0000473" 128.131463425666 119.432640821755 90.0455310246637 338.792553290186 285.318751933106 212.330053098416
"150" "FBgn0000477" 40.2892402856411 39.7650657509578 52.8203927034908 31.1331117167819 30.4060006084364 32.3245149157424
"151" "FBgn0000479" 31.3027608008335 32.150879667369 32.2219879618366 29.6434571596008 31.0502604909086 28.1834335783888
"152" "FBgn0000482" 7.43743928240597 7.49360344477794 7.68468956393805 7.14302302046173 7.37950142764292 6.14949791660223
"153" "FBgn0000489" 63.9757082171244 59.115853833386 69.0935131919705 63.7945275682877 56.9968347040376 62.202116862976
"154" "FBgn0000490" 0 0 0 0 0.0218438984547321 0
"155" "FBgn0000492" 4.03741654357204 4.18373716242584 3.45820282542067 3.22976965147426 3.24117533077073 2.51719632263439
"156" "FBgn0000499" 19.9544411394988 21.0590333878344 18.4122184394936 19.7038011322643 19.7680288808221 18.1289014687841
"157" "FBgn0000500" 16.4512780655588 13.3270820504633 15.6078451638749 12.0204809910938 13.5210895800348 8.12880987733261
"158" "FBgn0000504" 18.9414303488805 15.3997127817136 16.3157577236894 14.6733889520279 16.0035643744711 14.7023611829821
"159" "FBgn0000520" 6.478625080271 7.73053331575427 7.01387569918141 7.4616507220904 6.8169238649248 8.79429710619361
"160" "FBgn0000524" 10.6353799737312 11.7352231242561 10.5844634520935 11.0642259738156 10.5972639045585 11.3352614293342
"161" "FBgn0000527" 15.4836668922202 15.3805416134166 24.4027946304697 18.9482747645909 18.9666835856994 20.7674289457159
"162" "FBgn0000529" 0.383058312429977 0.529992156152944 0.110708976789337 0.529995945399795 0.453427331189756 0.156160465585342
"163" "FBgn0000533" 18.8099621102543 20.7096255016007 17.891205423791 17.0278274481607 17.9597665392136 17.0830252363132
"164" "FBgn0000535" 2.67478023452326 2.32599035661447 2.95132726414295 2.88918455420324 3.42667983114616 2.22066490116358
"165" "FBgn0000536" 92.9711692058624 92.503160813389 91.3522276251305 92.745621112422 91.7801074386439 100.292360551219
"166" "FBgn0000541" 39.4284309741799 43.7169663573501 33.4619531000292 40.6217950239852 40.0481204614164 39.8174617863218
"167" "FBgn0000542" 2.91994477861412 2.43543535958094 3.15630211000248 2.73123883113137 2.75009084306285 2.519433523861
"168" "FBgn0000543" 16.3502149700635 17.7135951366881 16.3630404958194 16.3691278776267 15.3057387972898 14.838421929958
"169" "FBgn0000546" 13.6848121528692 12.3606642645173 12.3583619930954 12.6210284372664 12.1281163762397 14.2234858750961
"170" "FBgn0000547" 0.0128514110119242 0.012736370285731 0 0 0 0
"171" "FBgn0000551" 0.386997922323313 0.760470273953566 0.814457214826161 0.19484402370476 0.198099689308627 0.217383316934533
"172" "FBgn0000552" 0 0.143655332476747 0 0 0 0.164168354801281
"173" "FBgn0000557" 105.221001752837 90.6228870619748 104.483933741724 97.8236713062267 98.7576350987928 100.135232438775
"174" "FBgn0000559" 1862.76524023555 2029.57587682878 1843.68690378946 1838.11436641544 1851.13512458628 1813.7323924047
"175" "FBgn0000560" 1.60974357638519 1.50766440504923 1.14624449698267 1.51261783188682 1.93128202498565 1.66943506184803
"176" "FBgn0000562" 30.9075211541773 32.0983174472312 32.7314280300308 31.8656954239857 32.1932274976852 33.0708531051874
"177" "FBgn0000564" 0.656113538525407 1.15689805563612 1.65244805424799 0.132449196622563 0.134912784547916 0.295172010572424
"178" "FBgn0000565" 51.3877811763678 53.678514265394 45.028468479648 57.6789345670878 62.0970326864392 56.9804435928575
"179" "FBgn0000566" 72.056631466187 81.4354627709336 73.44358486708 64.6528695136304 62.8371437059636 61.1830686162551
"180" "FBgn0000567" 7.87711161984203 6.23693985885138 10.202778770305 7.43276890569293 8.25507604544339 9.45548681540568
"181" "FBgn0000568" 22.9600137782218 22.3776041453938 25.2292501770381 22.0845227614031 20.3661238022289 21.6657148161979
"182" "FBgn0000575" 64.5826839861109 61.6371044347515 78.0228047717074 55.3181750623469 58.4318922493903 67.0081008294452
"183" "FBgn0000576" 1.15989615813043 0.847797906212546 1.11249598630601 1.14929395093787 1.17304591443514 0.804763435555085
"184" "FBgn0000577" 2.08327076544291 1.95298993494132 1.38396110953454 1.45171960377292 1.87048360947263 0.871706106783877
"185" "FBgn0000578" 15.307450156514 16.0584297274068 18.6723130465607 15.5754663873146 16.874768573957 19.2455454932726
"186" "FBgn0000579" 0.162818184800963 0 0.0431226370576596 0.0412871265896592 0 0.0912861143524431
"187" "FBgn0000581" 19.0160250596589 20.5274797562578 16.6386122490653 18.5808812755466 18.9458228914111 16.9261738343405
"188" "FBgn0000588" 0 0 0 0 0 0
"189" "FBgn0000591" 1.37488027939934 1.01652946146248 0 0.926036401829567 0.825507754958585 0
"190" "FBgn0000592" 400.345456399854 385.891337018287 363.980181995698 315.840442447893 325.778026828518 325.637352386325
"191" "FBgn0000594" 0.233330318379223 0.165282262814582 0 1.44248925841341 0.31631233306575 0.742203745842803
"192" "FBgn0000606" 0 0.0521319284031185 0.0558101586976884 0.374024039174287 0.490562695420328 0.0591332269713054
"193" "FBgn0000611" 81.4785710412933 79.2989988861755 76.2456476682076 75.5554552428927 75.8077625251372 78.4102835459156
"194" "FBgn0000615" 274.39952221433 261.947425440561 227.944612791061 334.569072380645 331.22272896199 334.729571300506
"195" "FBgn0000617" 15.5166943246833 17.317760649906 17.2212698308139 13.9607743986198 16.8120729168246 15.1624432596524
"196" "FBgn0000618" 22.681462400871 25.9767096691893 21.9816083955526 17.9106098737165 19.7831976479404 20.4686267785861
"197" "FBgn0000625" 0.983967538330655 0.778126081332702 1.09672215836255 0.820140550662246 1.12414920044431 0.906550636820075
"198" "FBgn0000629" 20.0794031859127 24.9364821382752 19.6519668173407 20.2970556508467 19.507810114786 19.4879859662971
"199" "FBgn0000633" 3.06942319003871 2.6575162921802 2.81033344054795 2.76154589578697 3.20433221194873 2.71802511680554
"200" "FBgn0000635" 32.9465806136544 32.073372534111 34.224916490004 29.4997306234175 31.1977637043832 25.6354079167934
"201" "FBgn0000636" 33.8677499827383 32.1563441774036 41.5064015705573 31.944921297102 30.8713733439177 34.0593928000621
"202" "FBgn0000639" 1.05638971960806 3.21724124274913 0.810503759595706 2.58691199688879 3.67057072702367 9.55685071290557
"203" "FBgn0000640" 0 0 0 0 0 0
"204" "FBgn0000644" 11.564132499086 18.3355431702587 15.4365398106097 14.6063281595969 14.8901103277246 19.4343155741147
"205" "FBgn0000658" 2.71203596492832 2.35338813584921 3.86811764900608 2.37423228503687 2.77278490810059 2.7243012512719
"206" "FBgn0000659" 7.20001085894646 7.56495054133392 11.1672934469757 9.43110727599281 9.13691662554872 8.84642725312968
"207" "FBgn0000662" 28.8084902194703 28.8129420507288 30.3860052146475 26.743456767677 26.9139380403289 25.1036472617373
"208" "FBgn0000667" 235.789056683625 208.066498495158 284.622177411814 233.554754361369 241.875462329403 226.093948132308
"209" "FBgn0000709" 12.0835140800554 13.3010136556273 12.9190408882947 12.8373203717905 13.2327497895727 12.2188888811237
"210" "FBgn0000711" 41.568651287348 41.3972672928264 46.481813918571 41.6019361455568 42.0469290521885 46.5879140856718
"211" "FBgn0000715" 4.86827259560556 5.17348275125732 4.71594382770658 4.98750813893006 5.24862060773401 4.53156937238267
"212" "FBgn0000719" 17.4965951660974 18.7812690978446 16.3426730934056 19.2201689982528 18.7717976346442 18.0652929291972
"213" "FBgn0000721" 0.0193738305375423 0.0274823838279872 0 0 0 0
"214" "FBgn0000723" 19.8738171095094 18.7498094204765 26.0294085098731 17.48840253449 18.3808044950609 17.8533201931169
"215" "FBgn0000808" 1.72368022880668 2.18198814804035 1.47448690693045 1.1509420949421 1.2147450272974 1.26793406512995
"216" "FBgn0000810" 15.3386379243215 17.9189898080201 16.6383321661142 18.2998050905428 19.6382087760374 18.3715912289861
"217" "FBgn0000826" 11.9787731576634 18.4811891386505 11.4862226118678 13.4080335668719 9.76622654097988 11.0874347346338
"218" "FBgn0000927" 32.1338518343079 45.8851893026091 31.237426859203 30.3802467217462 30.8776251215154 27.6567782282721
"219" "FBgn0000928" 1.04409132730768 1.14725960264091 0.825450870651842 1.27232759037599 1.02334646828627 1.14857222791144
"220" "FBgn0000964" 14.1859984786378 16.1484987245719 13.9544267931228 11.6793433620858 12.8112051195046 11.0302117382309
"221" "FBgn0000996" 23.4259820257567 33.7839443807379 21.2522783414885 28.2348802143259 25.7478474632275 27.1588967344989
"222" "FBgn0001075" 0 0 0 0 0.0038818748505242 0
"223" "FBgn0001077" 0.361606889888429 0.278335829602799 0.212832497487579 0.366792730922137 0.831716260075703 0.270314246679771
"224" "FBgn0001078" 21.7114612556386 24.721279711662 21.9737907753757 23.1872401131861 24.0356469054282 25.7417513192984
"225" "FBgn0001079" 6.18819779733368 6.70060510348171 6.27895989466424 6.17919340847096 5.36954722424002 5.22687204927372
"226" "FBgn0001083" 3.67027144407775 3.25370165157257 5.38445643369128 3.18185629608045 3.28310752477869 3.96043551450732
"227" "FBgn0001084" 0 0 0 0 0 0
"228" "FBgn0001085" 11.8629113998865 12.9551190279281 10.3780732251823 9.70862967858112 9.71395293833738 11.758063486288
"229" "FBgn0001086" 28.8485657445176 35.0616533320012 21.4107308084625 28.8423949426199 25.5771406167873 0
"230" "FBgn0001087" 19.7008373738319 21.7737498394173 21.1686965389612 21.2326901512262 21.7682192783899 22.8358644293839
"231" "FBgn0001089" 0 0 0 0 0.0304861540769412 0
"232" "FBgn0001090" 92.6749607992623 85.679342225452 108.887426171159 82.3562981832023 84.4748593756991 80.7307504291679
"233" "FBgn0001091" 2425.85260030961 2350.121471169 2675.97898663137 2250.31823011966 2273.39632295088 1960.62918424246
"234" "FBgn0001092" 1065.94931686877 1147.24105933814 998.937616487524 1151.47375115713 1161.14018364085 1027.55763555645
"235" "FBgn0001098" 201.792803753726 201.581372856283 221.730898626553 220.62785873843 240.708166569413 208.95783658035
"236" "FBgn0001099" 70.8767378163407 66.0137364523575 61.4126018693958 80.6197391967923 78.8661979639578 89.1658958360657
"237" "FBgn0001104" 44.9313307633885 51.2363083308813 48.1897360415745 43.9802489358241 43.0991014105756 48.2491348117943
"238" "FBgn0001105" 81.5349421625927 91.7755256145395 85.4033670823714 84.0565314689184 83.7881400057276 85.0471796391429
"239" "FBgn0001108" 26.3625006644125 29.3311893465045 27.6600507067324 26.5147511425683 27.8012352255108 26.6486835196716
"240" "FBgn0001112" 19.7997395830639 18.4134807886199 22.7703989836243 17.2673779887253 16.9989679084317 23.4132999794512
"241" "FBgn0001114" 0 0.0203062242102224 0 0 0 0
"242" "FBgn0001120" 64.0847910484821 95.417841728379 64.143550224231 70.6128788227528 67.9274941612405 86.9273192347117
"243" "FBgn0001122" 37.5494723763598 35.422730906857 38.1064945384805 37.7552529319818 42.4019762356587 42.1754975657973
"244" "FBgn0001123" 51.0781300882128 50.5618830751091 58.3520688001142 45.6317905159072 46.7820381641709 50.7991281494439
"245" "FBgn0001124" 181.619709820864 183.556756886914 168.329621721162 232.256499718655 214.409657998149 210.894578110332
"246" "FBgn0001125" 0.0466254584404564 0.0461269108888414 0.09876150827693 0 0 0
"247" "FBgn0001128" 0 0 0.0937806069819109 0.0448937740853844 0.213428445112398 0.0978962418620758
"248" "FBgn0001133" 12.8268891158386 15.2424636650719 13.9862835907843 12.8237230890669 13.8194682910766 13.2943724009745
"249" "FBgn0001134" 0.849370898218899 0.746607493661879 0.957953376559941 0.899790705109477 1.06238700108052 0.964792287091916
"250" "FBgn0001137" 0 0 0 0 0 0
"251" "FBgn0001138" 1.21813341040151 1.0231005396952 1.28841642336547 1.315923776761 1.14388824555179 1.36292496459843
"252" "FBgn0001139" 37.5843434791918 45.1813504246628 36.4640670103103 34.5711787805548 36.939351000022 33.9238281578616
